580.32,423.8933333,216.2933333,282.5333333,278.2666667,263.5466667,197.4933333,613.4666667,344.2666667,206.5866667,556.9866667,456.4533333,247.8666667,240.6133333,336.5066667,301.84,229.8933333,568.5866667,356.6666667,230.1866667,218.7466667,529.3866667,287.3066667,202.8,
603.3333333,402.7466667,215.04,316.08,280.1866667,262.3466667,198.64,589.36,321.5733333,206.08,566.08,386.4266667,237.28,312.4,346.2933333,307.4133333,221.12,558.88,327.4933333,223.5466667,227.0933333,537.7333333,282.3466667,203.5466667,
590.16,353.44,214.88,343.7866667,283.9733333,245.2266667,238.1333333,591.3333333,318.24,201.76,575.6266667,339.28,230.6933333,404.96,360.8,306.8,219.7066667,579.5466667,317.92,214.48,249.04,529.1466667,278.16,190.8533333,
560.0533333,326.5333333,209.1466667,388.8,286.4533333,241.2,311.6533333,599.04,315.3866667,201.8933333,578.08,315.4666667,227.2266667,441.5466667,350.8533333,289.2,217.5466667,603.2266667,319.9466667,213.7866667,297.6533333,488.1066667,270.3733333,184.56,
561.5733333,297.2266667,206.5066667,390.3733333,264.6666667,238.56,389.6,593.5733333,259.3333333,198.5866667,558.2666667,302.7466667,220.0266667,476.72,356.7733333,285.68,216.48,584.48,306.8266667,209.12,333.1466667,434.24,255.0933333,232.7466667,
573.2533333,280.8533333,203.7333333,380.96,260.5866667,226.88,415.6533333,520.5866667,249.0666667,191.68,554.72,302.2666667,225.36,508.2133333,339.7333333,266.8,215.1466667,571.3866667,292.2933333,210.3466667,351.8133333,364.0266667,248.5866667,289.1466667,
576.88,284.4266667,201.0933333,387.1733333,268.1066667,224.5066667,479.7333333,489.1466667,246.1866667,184.7733333,554.2133333,301.36,223.7333333,530.9066667,360.8,238.2933333,269.5466667,579.84,288.6933333,204.5866667,366.2933333,335.3333333,246.16,354.9333333,
596.6666667,290.72,196.8,376.0266667,262.4,223.3333333,524.32,499.6,239.68,172.72,552.96,303.1466667,218.9333333,538.8266667,350.6133333,240.24,353.84,575.4933333,295.1466667,202.4533333,359.0133333,316.24,242.3466667,420.6933333,
594.24,284.88,190.5066667,368.24,264.7733333,216.24,557.7866667,500.5333333,235.6266667,180.08,566.16,316.6933333,211.2533333,552.0533333,334.9333333,231.92,404.8266667,562.48,278.3733333,203.68,367.68,312.3733333,239.7333333,486.2666667,
535.2,278.1866667,185.6,368.4533333,255.68,211.3333333,571.2,436.32,227.2266667,183.8666667,560.1866667,315.2533333,202.7466667,549.4933333,363.2533333,227.1466667,433.6533333,554.56,279.04,201.12,347.28,302.88,236.6666667,540.72,
485.8133333,263.6533333,225.2266667,381.76,258.64,207.0666667,619.9733333,361.3866667,222.16,203.8666667,545.0133333,287.5466667,196.6933333,578.4266667,355.1733333,222.9066667,483.76,538.2933333,273.4133333,196.56,364.88,296.4266667,226.5333333,562.1866667,
455.8666667,257.6,276.8266667,370.3733333,249.2266667,211.04,601.6533333,352.32,218.4266667,234.96,537.12,276.9066667,195.3866667,597.8133333,353.5466667,218.0533333,510.8533333,513.04,261.12,187.0666667,335.6,293.2266667,227.5733333,571.7333333,
383.68,235.8133333,379.4133333,349.5733333,246.5333333,215.0133333,587.44,337.2533333,205.7866667,245.92,522.5866667,267.4666667,187.52,590.48,334.1333333,215.28,519.4133333,457.8666667,247.84,194.3733333,330.08,287.4133333,223.3066667,584.8266667,
345.9466667,234.2133333,440.5066667,344.5333333,236.5066667,204.48,586.1066667,325.8666667,201.6,290.4533333,498.5066667,253.76,179.76,609.28,317.5733333,214.7466667,531.8133333,401.52,242.4266667,203.3066667,351.4933333,288.88,219.0933333,582.1866667,
342.5066667,232.96,471.6,342.2133333,245.0133333,193.0666667,609.9733333,310.5866667,204.5066667,315.5733333,460.1333333,241.36,210.32,605.7066667,319.4933333,211.6,553.1466667,333.36,242.9866667,220.2933333,341.84,281.1733333,217.7866667,561.44,
335.3066667,232.72,508.1333333,331.92,240.7466667,200.9333333,618.08,303.8933333,205.44,334.4,406.8,231.2266667,293.5733333,608.24,325.2,209.76,555.3333333,328.16,240.6133333,264.08,326.6933333,280.2133333,214.6933333,558.96,
349.8133333,221.4933333,526.9066667,346.2133333,220.1866667,249.6,648.8266667,304.5333333,195.76,337.4933333,369.5466667,224.7733333,363.92,601.6266667,333.12,208.88,554.0266667,329.4933333,233.8933333,296.64,315.8666667,277.1733333,206.9066667,586.2666667,
334.16,219.92,525.8133333,345.3066667,218.2133333,299.52,669.04,295.2,193.5466667,355.36,374.0266667,223.0666667,395.2266667,588.1333333,314.72,203.5733333,515.52,318.16,231.0666667,310.9866667,306.8533333,262.1333333,201.4133333,592.1066667,
310.9866667,217.6266667,553.28,358.2133333,212.48,372.32,658.16,280.7466667,192,361.0933333,387.4666667,226.88,455.5466667,595.4933333,306.64,196.2933333,521.0933333,296.2133333,233.5466667,322.08,294.9066667,238,246.16,592.2666667,
293.2533333,216.4266667,561.1466667,356.5333333,215.1466667,420.16,623.4933333,276,190.4,348.6666667,392.88,221.6533333,511.7066667,568,283.8933333,200.0533333,513.8933333,298.72,226.48,327.44,291.3866667,224.3733333,309.44,596.9333333,
294.6933333,215.6533333,551.7066667,351.84,212.8533333,457.3866667,599.8933333,261.2,179.12,329.9733333,387.3066667,214.8,543.0933333,497.5733333,270.64,248.32,519.0933333,281.3333333,215.4666667,332.9866667,295.3866667,219.7066667,391.28,619.4666667,
288.2933333,208.6933333,528.9333333,342.9866667,210.1333333,513.7333333,568.3733333,263.7333333,176.4,303.1733333,370.6666667,214.2133333,568.08,438.9066667,255.44,323.44,534.56,283.4133333,213.36,349.52,294.5066667,212.64,410.2133333,627.12,
283.12,199.0933333,533.7066667,331.6,216.3733333,528.88,533.3866667,267.04,181.68,322.7466667,333.2533333,212.88,593.0933333,385.68,254.88,415.3066667,525.4133333,277.8666667,211.4133333,342.2666667,305.7066667,205.7333333,476.4266667,604.88,
267.3866667,190.24,537.04,323.2266667,223.52,533.52,522.8266667,259.6533333,214.4,328.9333333,316.7466667,213.9466667,617.3866667,374.6666667,247.28,455.8133333,536.72,278.2133333,207.7866667,329.1466667,289.6266667,203.36,515.6266667,557.8666667,
255.9733333,224,541.3333333,317.5466667,210.8533333,553.36,446.4533333,253.76,250.24,331.0666667,301.4666667,206.88,627.5733333,379.92,250.1333333,466.4533333,500.2933333,270.2666667,204.16,319.6533333,285.7866667,201.1733333,537.12,500.9866667,
236.5333333,286.08,579.0933333,310.9066667,204.2933333,577.3066667,420.32,239.7066667,294.4533333,272.32,282,200.0266667,612.1866667,388.8533333,248.2133333,483.9733333,490,263.2533333,202,343.8933333,275.0133333,202.08,598.9866667,410.9066667,
226.1866667,373.3066667,585.04,308.5866667,200.8533333,583.7066667,394.48,236.7733333,348.0266667,264.2133333,253.2533333,215.76,592.1333333,371.4133333,239.6266667,505.0666667,467.84,252.2133333,259.5733333,372.16,272.24,197.1466667,618.8533333,362.8533333,
223.1466667,439.92,582.5866667,301.5733333,200.9066667,579.44,385.9466667,233.04,362.0266667,253.8133333,251.36,249.8133333,594.7733333,355.36,231.44,538.4,423.1733333,238.96,306.6933333,378.88,272.88,196.96,630.6666667,358.48,
216.5866667,494.5066667,602.7733333,279.36,204.5066667,589.04,371.5466667,234.2933333,383.84,244.8,239.3866667,268.64,599.76,350.5066667,230.72,555.3066667,382,236.4533333,374.4266667,357.9466667,264.3466667,194.5066667,617.3066667,345.2533333,
210.4533333,537.0666667,535.7066667,263.3066667,194.2933333,593.9733333,358.4266667,233.8933333,385.0133333,235.28,231.8133333,314.5066667,616.88,337.2533333,228.1333333,552.9333333,363.5733333,226.4533333,410.6666667,364.88,264.0266667,189.3333333,593.4933333,312.0533333,
208.0266667,558.8533333,469.3066667,235.28,260.16,578.8533333,349.7866667,229.4133333,392.9066667,232.96,216.1066667,442.2933333,594.8533333,317.8933333,220.9066667,554.96,322.8,229.8666667,437.68,366.8266667,256.5333333,184.1333333,603.2533333,302.08,
204.4,570.6133333,437.4933333,229.3333333,309.8666667,572.88,331.0666667,231.7866667,408.4533333,241.6266667,217.84,472.1333333,597.6533333,282.2133333,214.88,572.9066667,322.5066667,226.4,473.0666667,362.88,249.4133333,172.5333333,620.4266667,292.8266667,
199.92,610.4,373.1733333,224.08,395.2533333,578.6933333,304.2933333,226.24,406.24,241.4666667,214.9066667,515.04,559.4133333,249.5733333,211.04,568.16,333.92,217.9466667,519.44,335.6,239.9466667,212.96,616.4266667,290,
196.2666667,631.12,346.88,226.1066667,431.2,596.6933333,281.2533333,216.5866667,385.0666667,241.92,213.52,548,527.7866667,256.2133333,206.8533333,552.1333333,325.7066667,218.24,529.0666667,334.1866667,234.6133333,278.88,598.56,288.1866667,
190,612.9066667,330.64,222.6133333,484.32,587.1733333,286.24,212.4266667,393.44,241.8133333,210.9333333,573.76,472.24,226.7466667,210.0266667,540.5333333,307.0933333,218.3466667,511.7866667,327.6266667,228.2133333,338.24,607.7333333,290.72,
194.96,586.24,340.48,211.92,544.96,521.84,287.1466667,213.4933333,397.6,243.28,210.88,590.56,397.68,226.1333333,222.4266667,548.2666667,301.2,209.7333333,522.8533333,331.9733333,228.24,405.6266667,610.5333333,286.0533333,
194.24,575.04,331.44,210.4533333,571.2,438.7466667,282.8533333,247.7066667,379.44,237.0933333,208.4533333,587.2533333,348.0266667,217.3333333,239.2533333,532.4,297.6,204.5333333,530.2933333,344.4266667,229.9466667,441.4133333,584.8,280.2933333,
